Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,250,,547,,,0
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,376,Israel,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,0,,10,,,0
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,620,Portugal,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,6611,,91733,,,0
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,13424,,8818076,,,0
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3558,,5813958,,,0
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,42501,,27223913,,,0
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,4838,,6203819,,,0
HS,2016,201603,March 2016,6,1,1,Imports,724,Spain,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,692,,776406,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,49,,69482,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,143,,434020,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,616,Poland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,68,,10017,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,620,Portugal,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,31061,,2057324,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,703,Slovakia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,182,,100278,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,710,South Africa,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,83,,7264,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,757,Switzerland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,289,,405552,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,792,Turkey,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,370,,128656,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,381,Italy,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1504,,389539,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,458,Malaysia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,7,,6227,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,13406,,8334935,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,300,Greece,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,366,,124031,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,344,"China, Hong Kong SAR",,,,,,,,,300220,Vaccines; for human medicine,,,,,,,47,,12457,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,348,Hungary,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,5,,6717,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,24,,4467,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3,,543,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,124,Canada,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,21,,61795,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,156,China,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1154,,1599171,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,203,Czech Rep.,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,124,,155298,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,208,Denmark,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,482,,1893671,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,50239,,16281463,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,20,Andorra,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,118,,31177,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,36,Australia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,26,,4561,,,0
HS,2016,201603,March 2016,6,1,2,Exports,724,Spain,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,708,,444281,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,455,,3215197,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,5214,,5321584,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,6025,,278010,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,11946,,1830949,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3905,,5931596,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,58785,,40087029,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,442,Luxembourg,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,15,,92,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,528,Netherlands,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,5523,,3891500,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,620,Portugal,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,6771,,94198,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3757,,82377,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,752,Sweden,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,467,,119946,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,757,Switzerland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,265,,208930,,,0
HS,2016,201607,July 2016,6,1,1,Imports,724,Spain,,381,Italy,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,14443,,19112652,,,0
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,47429,,16856356,,,0
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,56,Belgium,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,10514,,7169222,,,0
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,124,Canada,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,425,,272136,,,0
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,40,Austria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,217,,1125324,,,0
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,251,France,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,5776,,681073,,,0
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,5547,,100872,,,0
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,276,Germany,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,880,,10406,,,0
HS,2016,201604,April 2016,6,1,1,Imports,724,Spain,,381,Italy,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,885,,4762,,,0
