Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201607,July 2016,6,1,1,Imports,156,China,,842,United States of America,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,4898,,2849251,,,0
HS,2016,201610,October 2016,6,1,2,Exports,156,China,,826,United Kingdom,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,0,,30,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,404,Kenya,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,146,,67348,,,0
HS,2016,201611,November 2016,6,1,2,Exports,156,China,,834,United Rep. of Tanzania,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,68,,31257,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,116,Cambodia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,51,,23510,,,0
HS,2016,201604,April 2016,6,1,2,Exports,156,China,,566,Nigeria,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,320,,147375,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,360,Indonesia,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,3888,,1790421,,,0
HS,2016,201607,July 2016,6,1,1,Imports,156,China,,0,World,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,8212,,4777143,,,0
HS,2016,201605,May 2016,6,1,2,Exports,156,China,,764,Thailand,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,1294,,596094,,,0
HS,2016,201612,December 2016,6,1,1,Imports,156,China,,372,Ireland,,,,,,,,,300220,Vaccines; for human medicine,,,,,,,4818,,2802824,,,0
