Reporter,Partner,Trade Flow,Trade Value (US$),Netweight (kg),Value_Per_Kg
Slovenia,Italy,Imports,121253,52.0,2331.7884615384614
Slovenia,Netherlands,Imports,1985744,784.0,2532.8367346938776
Slovenia,Poland,Imports,11578,15.0,771.8666666666667
Slovenia,United Kingdom,Imports,202,0.0,0.0
Slovenia,United States of America,Imports,390081,360.0,1083.5583333333334
South Africa,Angola,Exports,73051,218.0,335.0963302752294
South Africa,Australia,Imports,264820,2285.0,115.89496717724289
South Africa,Belgium,Exports,119182,77.0,1547.8181818181818
South Africa,Belgium,Imports,20913796,68627.0,304.74588718725863
South Africa,Benin,Exports,427,4.0,106.75
South Africa,Botswana,Exports,34648,354.0,97.87570621468926
South Africa,Brazil,Imports,133304,350.0,380.86857142857144
South Africa,Bunkers,Exports,2713,33.0,82.21212121212122
South Africa,Burundi,Exports,2313,3.0,771.0
South Africa,Cameroon,Exports,12396,39.0,317.84615384615387
South Africa,Canada,Exports,5176,3.0,1725.3333333333333
South Africa,Canada,Imports,391317,1228.0,318.66205211726384
South Africa,Cuba,Imports,362426,1705.0,212.566568914956
South Africa,Dem.Rep. of the Congo,Exports,358478,37666.0,9.517283491743216
South Africa,Denmark,Imports,1055878,6845.0,154.2553688823959
South Africa,Ethiopia,Exports,12493,35.0,356.9428571428571
South Africa,France,Imports,57757662,93830.0,615.5564531599701
South Africa,Gambia,Exports,14370,47.0,305.74468085106383
South Africa,Germany,Exports,36581,18.0,2032.2777777777778
South Africa,Germany,Imports,40383,402.0,100.45522388059702
South Africa,Ghana,Exports,9131,35.0,260.8857142857143
South Africa,Ghana,Imports,40,41.0,0.975609756097561
South Africa,Guinea,Exports,5158,19.0,271.4736842105263
South Africa,India,Imports,434488,12285.0,35.367358567358565
South Africa,Indonesia,Imports,6242,23.0,271.39130434782606
South Africa,Ireland,Exports,12619,119.0,106.04201680672269
South Africa,Ireland,Imports,43767120,37260.0,1174.6409017713365
South Africa,Israel,Exports,1977,6.0,329.5
South Africa,Israel,Imports,19007,1424.0,13.347612359550562
South Africa,Japan,Imports,199,20.0,9.95
South Africa,Kenya,Exports,628189,14479.0,43.38621451757718
South Africa,Lesotho,Exports,85024,2214.0,38.402890695573625
South Africa,Liberia,Exports,17736,53.0,334.64150943396226
South Africa,Madagascar,Exports,3709,42.0,88.30952380952381
South Africa,Malawi,Exports,39263,96.0,408.9895833333333
South Africa,Mauritius,Exports,211664,3167.0,66.83422797600252
South Africa,Morocco,Imports,12,18.0,0.6666666666666666
South Africa,Mozambique,Exports,342608,3625.0,94.51255172413794
South Africa,Namibia,Exports,552387,1147.0,481.59285091543154
South Africa,Netherlands,Exports,16798,70.0,239.97142857142856
South Africa,Netherlands,Imports,2694251,934.0,2884.6370449678802
South Africa,Nigeria,Exports,22147,426.0,51.98826291079812
South Africa,Rep. of Korea,Imports,413653,4221.0,97.99881544657664
South Africa,Russian Federation,Imports,40,10.0,4.0
South Africa,Saudi Arabia,Exports,38402,150.0,256.0133333333333
South Africa,Senegal,Exports,9576,39.0,245.53846153846155
South Africa,Seychelles,Exports,415,9.0,46.111111111111114
South Africa,Sierra Leone,Exports,12982,60.0,216.36666666666667
South Africa,Spain,Imports,503,243.0,2.0699588477366255
South Africa,Special Categories,Exports,8319,80.0,103.9875
South Africa,Special Categories,Imports,250,1.0,250.0
South Africa,Swaziland,Exports,63455,780.0,81.3525641025641
South Africa,Sweden,Exports,31034,5.0,6206.8
South Africa,Switzerland,Imports,97227,1001.0,97.12987012987013
South Africa,TFYR of Macedonia,Exports,185949,1206.0,154.1865671641791
South Africa,Uganda,Exports,7265,146.0,49.76027397260274
South Africa,United Arab Emirates,Exports,1602,32.0,50.0625
South Africa,United Arab Emirates,Imports,208372,1688.0,123.44312796208531
South Africa,United Kingdom,Exports,84957,9058.0,9.379222786487084
South Africa,United Kingdom,Imports,33150,616.0,53.814935064935064
South Africa,United Rep. of Tanzania,Exports,27792,454.0,61.215859030837
South Africa,United States of America,Exports,7704,82.0,93.95121951219512
South Africa,United States of America,Imports,5174959,21587.0,239.72571455042387
South Africa,Zambia,Exports,246623,1745.0,141.33123209169054
South Africa,Zimbabwe,Exports,212211,1616.0,131.31868811881188
Spain,Albania,Exports,20641,44.0,469.1136363636364
Spain,Andorra,Exports,517750,1081.0,478.95467160037003
Spain,Australia,Exports,44195,31.0,1425.6451612903227
Spain,Austria,Exports,5943991,9122.0,651.6105020828766
Spain,Austria,Imports,23944379,4786.0,5003.004387797743
Spain,Belgium,Exports,675721,22096.0,30.581145908761766
Spain,Belgium,Imports,92248812,297342.0,310.2448090078092
Spain,Brazil,Imports,10977,9.0,1219.6666666666667
Spain,Bulgaria,Exports,16524,180.0,91.8
Spain,Bulgaria,Imports,70935,159.0,446.1320754716981
Spain,Bunkers,Exports,1235,18.0,68.61111111111111
Spain,Canada,Exports,61747,175.0,352.84
Spain,Canada,Imports,59366,4575.0,12.976174863387978
Spain,Chile,Exports,13860,22.0,630.0
Spain,China,Exports,6915646,741.0,9332.855600539811
Spain,China,Imports,370,1.0,370.0
Spain,"China, Hong Kong SAR",Exports,94643,150.0,630.9533333333334
Spain,Colombia,Exports,235828,860.0,274.21860465116276
Spain,Croatia,Exports,82,1.0,82.0
Spain,Cyprus,Exports,4039,8.0,504.875
Spain,Cyprus,Imports,290757,667.0,435.91754122938534
Spain,Czech Rep.,Imports,181776,389.0,467.2904884318766
Spain,Denmark,Exports,16415739,5367.0,3058.6433761878143
Spain,Denmark,Imports,6989,32.0,218.40625
Spain,Finland,Imports,2812,6.0,468.6666666666667
Spain,France,Exports,4796447,22521.0,212.97664402113583
Spain,France,Imports,20842597,93156.0,223.73864270685732
Spain,Germany,Exports,93017596,193698.0,480.21970283637415
Spain,Germany,Imports,4288558,17351.0,247.1648896317215
Spain,Greece,Exports,2051006,4234.0,484.4133207368918
Spain,Greece,Imports,145777,79.0,1845.2784810126582
Spain,Hungary,Exports,88270,130.0,679.0
Spain,Ireland,Exports,42502,143.0,297.2167832167832
Spain,Ireland,Imports,801425,657.0,1219.8249619482497
Spain,Israel,Exports,39065,94.0,415.5851063829787
Spain,Italy,Exports,11081865,57531.0,192.62423736768002
Spain,Italy,Imports,92775494,2547803.0,36.41391975753228
Spain,Lithuania,Exports,170824,160.0,1067.65
Spain,Malta,Imports,58671,154.0,380.9805194805195
Spain,Mexico,Exports,19076940,20779.0,918.0874921796044
Spain,Netherlands,Exports,8354546,3546.0,2356.0479413423577
Spain,Netherlands,Imports,99032981,98171.0,1008.7804035815058
Spain,Poland,Exports,417377,157.0,2658.452229299363
Spain,Portugal,Exports,33107788,344333.0,96.15049385333384
Spain,Portugal,Imports,377062,67752.0,5.5653264848270165
Spain,Romania,Exports,6240,11.0,567.2727272727273
Spain,Romania,Imports,328,7.0,46.857142857142854
Spain,Slovakia,Exports,976932,1086.0,899.5690607734807
Spain,Slovenia,Exports,254,2.0,127.0
Spain,Slovenia,Imports,1104,7.0,157.71428571428572
Spain,South Africa,Exports,507,14.0,36.214285714285715
Spain,Sweden,Imports,1083070,3307.0,327.50831569398247
Spain,Switzerland,Exports,1760226,1008.0,1746.2559523809523
Spain,Switzerland,Imports,958211,1086.0,882.3305709023941
Spain,Turkey,Exports,2164114,1667.0,1298.2087582483503
Spain,United Kingdom,Exports,22169959,72917.0,304.043762085659
Spain,United Kingdom,Imports,94927575,208928.0,454.35544780977176
Spain,United States of America,Exports,180,10.0,18.0
Spain,United States of America,Imports,7894609,4687.0,1684.3629187113293
State of Palestine,Belgium,Imports,1717551,0.0,0.0
State of Palestine,Bulgaria,Imports,17191,0.0,0.0
State of Palestine,Canada,Imports,21295,0.0,0.0
State of Palestine,France,Imports,111253,0.0,0.0
State of Palestine,Germany,Imports,31484,0.0,0.0
State of Palestine,India,Imports,134463,0.0,0.0
State of Palestine,Israel,Imports,49686,0.0,0.0
State of Palestine,Netherlands,Imports,506070,0.0,0.0
State of Palestine,Russian Federation,Imports,801,0.0,0.0
Sweden,Argentina,Exports,3885,10.0,388.5
Sweden,Australia,Exports,2011235,3000.0,670.4116666666666
Sweden,Australia,Imports,1256,4.0,314.0
Sweden,Austria,Exports,310934,1027.0,302.75949367088606
Sweden,Austria,Imports,22809916,21377.0,1067.0307339664125
Sweden,Bangladesh,Exports,326302,183.0,1783.0710382513662
Sweden,Belgium,Exports,101353,153.0,662.437908496732
Sweden,Belgium,Imports,565315,1168.0,484.0025684931507
Sweden,Canada,Exports,7414028,12000.0,617.8356666666666
Sweden,Canada,Imports,1581,2.0,790.5
Sweden,China,Exports,442,0.0,0.0
Sweden,Czech Rep.,Imports,497,1.0,497.0
Sweden,Denmark,Exports,2634112,2225.0,1183.8705617977528
Sweden,Denmark,Imports,2239100,4549.0,492.2180699054737
Sweden,Estonia,Exports,105343,236.0,446.3686440677966
Sweden,Finland,Exports,120502,49.0,2459.2244897959185
Sweden,Finland,Imports,18818,45.0,418.1777777777778
Sweden,France,Imports,6432524,20193.0,318.55217154459467
Sweden,Germany,Exports,550719,1000.0,550.719
Sweden,Germany,Imports,266638,214.0,1245.9719626168223
Sweden,Guinea-Bissau,Exports,9232,21.0,439.6190476190476
Sweden,Iceland,Exports,99589,0.0,0.0
Sweden,India,Imports,60277,111.0,543.0360360360361
Sweden,Iran,Exports,447,0.0,0.0
Sweden,Ireland,Exports,142880,0.0,0.0
Sweden,Ireland,Imports,152785,196.0,779.515306122449
Sweden,Italy,Exports,146665,0.0,0.0
Sweden,Italy,Imports,203060,484.0,419.54545454545456
Sweden,Japan,Imports,83985,164.0,512.1036585365854
Sweden,Lithuania,Exports,122388,207.0,591.2463768115942
Sweden,Luxembourg,Imports,331,0.0,0.0
Sweden,Mali,Exports,21017,0.0,0.0
Sweden,Netherlands,Exports,925813,1568.0,590.4419642857143
Sweden,Netherlands,Imports,8592332,15409.0,557.6177558569667
Sweden,New Zealand,Exports,143432,0.0,0.0
Sweden,Norway,Exports,2651874,3081.0,860.7185978578384
Sweden,Norway,Imports,782,2.0,391.0
Sweden,Poland,Exports,744945,0.0,0.0
Sweden,Poland,Imports,34548634,76000.0,454.5872894736842
Sweden,Rep. of Korea,Exports,203117,1000.0,203.117
Sweden,Rep. of Korea,Imports,111,0.0,0.0
Sweden,Saudi Arabia,Exports,3764,9.0,418.22222222222223
Sweden,Spain,Exports,640096,473.0,1353.2684989429176
Sweden,Switzerland,Exports,66753,132.0,505.70454545454544
Sweden,Switzerland,Imports,20486,26.0,787.9230769230769
Sweden,Tunisia,Exports,3106,6.0,517.6666666666666
Sweden,Uganda,Exports,14689,24.0,612.0416666666666
Sweden,United Kingdom,Exports,2156917,1673.0,1289.2510460251046
Sweden,United Kingdom,Imports,5985897,10285.0,582.0026251823043
Sweden,United States of America,Exports,28469,0.0,0.0
Sweden,United States of America,Imports,35254,70.0,503.62857142857143
Switzerland,Argentina,Exports,1157197,1573.0,735.6624284806103
Switzerland,Australia,Exports,202901,130.0,1560.7769230769231
Switzerland,Australia,Imports,15168,2.0,7584.0
Switzerland,Austria,Exports,714815,2488.0,287.30506430868166
Switzerland,Austria,Imports,4698732,3447.0,1363.136640557006
Switzerland,Bahrain,Exports,15642,27.0,579.3333333333334
Switzerland,Belgium,Exports,2550320,7213.0,353.5727159295716
Switzerland,Belgium,Imports,50124736,57723.0,868.3667862030733
Switzerland,Bolivia,Exports,85877,169.0,508.14792899408286
Switzerland,Brazil,Exports,5949217,15864.0,375.0136787695411
Switzerland,Bulgaria,Exports,340161,935.0,363.8085561497326
Switzerland,Canada,Exports,1162247,631.0,1841.9128367670364
Switzerland,Chile,Exports,542127,316.0,1715.5917721518988
Switzerland,China,Exports,2908658,13117.0,221.74719829229244
Switzerland,"China, Hong Kong SAR",Imports,1261,1.0,1261.0
Switzerland,Colombia,Exports,644848,1042.0,618.8560460652591
Switzerland,Costa Rica,Exports,674259,682.0,988.649560117302
Switzerland,Curaçao,Exports,24453,41.0,596.4146341463414
Switzerland,Cyprus,Exports,4419,8.0,552.375
Switzerland,Czech Rep.,Exports,1621525,2583.0,627.7680991095625
Switzerland,Denmark,Imports,17234,521.0,33.07869481765835
Switzerland,Dominican Rep.,Exports,271569,370.0,733.9702702702702
Switzerland,Ecuador,Exports,819944,1566.0,523.5913154533844
Switzerland,Egypt,Exports,366446,1813.0,202.12134583563156
Switzerland,El Salvador,Exports,618697,902.0,685.9168514412416
Switzerland,France,Exports,60782,16.0,3798.875
Switzerland,France,Imports,3375162,7265.0,464.57838953888506
Switzerland,Germany,Exports,3063832,3238.0,946.2112415071032
Switzerland,Germany,Imports,5714230,6581.0,868.2920528795016
Switzerland,Guatemala,Exports,598562,709.0,844.2341325811001
Switzerland,Holy See (Vatican City State),Exports,57644,95.0,606.7789473684211
Switzerland,Honduras,Exports,498802,729.0,684.2277091906722
Switzerland,Hungary,Exports,55598,140.0,397.12857142857143
Switzerland,India,Imports,53449,94.0,568.6063829787234
Switzerland,Iran,Imports,304,1.0,304.0
Switzerland,Ireland,Imports,10357948,3168.0,3269.554292929293
Switzerland,Israel,Exports,2060,1.0,2060.0
Switzerland,Italy,Exports,6103372,18276.0,333.9555701466404
Switzerland,Italy,Imports,421984,449.0,939.8307349665924
Switzerland,Japan,Exports,19307,74.0,260.9054054054054
Switzerland,Japan,Imports,41074,23.0,1785.8260869565217
Switzerland,Jordan,Exports,20,3.0,6.666666666666667
Switzerland,Lebanon,Exports,330262,562.0,587.6548042704626
Switzerland,Malaysia,Exports,174139,191.0,911.7225130890052
Switzerland,Mexico,Exports,2920999,7230.0,404.01092669432916
Switzerland,Netherlands,Exports,705467,2304.0,306.19227430555554
Switzerland,Netherlands,Imports,183758,127.0,1446.9133858267717
Switzerland,New Zealand,Exports,5453,9.0,605.8888888888889
Switzerland,Nicaragua,Exports,321013,523.0,613.791586998088
Switzerland,Oman,Exports,52917,76.0,696.2763157894736
Switzerland,Panama,Exports,556571,643.0,865.5847589424573
Switzerland,Paraguay,Exports,110468,209.0,528.555023923445
Switzerland,Peru,Exports,443526,494.0,897.8259109311741
Switzerland,Poland,Exports,2083469,5863.0,355.3588606515436
Switzerland,Poland,Imports,3798,3.0,1266.0
Switzerland,Portugal,Exports,8428452,11968.0,704.2489973262032
Switzerland,Portugal,Imports,505792,17699.0,28.577433753319397
Switzerland,Qatar,Exports,1209,2.0,604.5
Switzerland,Romania,Exports,2503515,4884.0,512.5952088452088
Switzerland,San Marino,Exports,2930,5.0,586.0
Switzerland,Saudi Arabia,Imports,12626,1.0,12626.0
Switzerland,Singapore,Exports,15113,16.0,944.5625
Switzerland,Slovakia,Exports,1912842,3146.0,608.0235219326129
Switzerland,Slovenia,Exports,14147828,11359.0,1245.5170349502598
Switzerland,Spain,Imports,1623960,1006.0,1614.2743538767395
Switzerland,Sweden,Imports,313757,247.0,1270.2712550607287
Switzerland,Turkey,Exports,168034,1110.0,151.381981981982
Switzerland,Ukraine,Exports,356350,1521.0,234.28665351742274
Switzerland,United Arab Emirates,Exports,236774,450.0,526.1644444444445
Switzerland,United Arab Emirates,Imports,81,0.0,0.0
Switzerland,United Kingdom,Exports,225147,665.0,338.5669172932331
Switzerland,United Kingdom,Imports,4260747,735.0,5796.934693877551
Switzerland,United States of America,Exports,12874236,4281.0,3007.2964260686754
Switzerland,United States of America,Imports,12534089,8451.0,1483.1486214649153
Switzerland,Uruguay,Exports,310230,926.0,335.02159827213825
Switzerland,Viet Nam,Exports,835184,4464.0,187.09318996415772
Switzerland,Yemen,Exports,28050,78.0,359.61538461538464
TFYR of Macedonia,Belgium,Imports,240609,1120.0,214.8294642857143
TFYR of Macedonia,Bulgaria,Imports,39117,172.0,227.42441860465115
TFYR of Macedonia,France,Imports,1989576,1835.0,1084.2376021798366
TFYR of Macedonia,Italy,Imports,969,1.0,969.0
TFYR of Macedonia,Netherlands,Imports,76550,4.0,19137.5
TFYR of Macedonia,Serbia,Imports,330,5.0,66.0
TFYR of Macedonia,Turkey,Imports,118,41.0,2.8780487804878048
Thailand,Australia,Exports,118060,1070.0,110.33644859813084
Thailand,Bangladesh,Exports,12503,91.0,137.3956043956044
Thailand,Belgium,Exports,36,10.0,3.6
Thailand,Belgium,Imports,23270824,34150.0,681.4296925329429
Thailand,Cambodia,Exports,357063,804.0,444.10820895522386
Thailand,Canada,Imports,353922,457.0,774.4463894967178
Thailand,China,Imports,19434278,5779.0,3362.9136528811214
Thailand,"China, Hong Kong SAR",Exports,127437,884.0,144.15950226244343
Thailand,Cuba,Imports,250072,3790.0,65.98205804749341
Thailand,Denmark,Exports,284505,264.0,1077.6704545454545
Thailand,Denmark,Imports,346217,1605.0,215.71152647975077
Thailand,France,Exports,162123,174.0,931.7413793103449
Thailand,France,Imports,19370081,38921.0,497.67685825132963
Thailand,Germany,Exports,4100,5.0,820.0
Thailand,Germany,Imports,2792911,13151.0,212.37251920006082
Thailand,India,Exports,3660,1.0,3660.0
Thailand,India,Imports,6731666,40991.0,164.22302456636822
Thailand,Indonesia,Exports,655686,4805.0,136.45910509885536
Thailand,Indonesia,Imports,1106426,5487.0,201.6449790413705
Thailand,Ireland,Imports,11285057,14087.0,801.0972527862568
Thailand,Israel,Exports,30,6.0,5.0
Thailand,Italy,Imports,416180,2318.0,179.54270923209663
Thailand,Japan,Imports,2912,22.0,132.36363636363637
Thailand,Lao People's Dem. Rep.,Exports,389806,122.0,3195.1311475409834
Thailand,Malaysia,Exports,1084973,6728.0,161.2623365041617
Thailand,Myanmar,Exports,774596,7699.0,100.60994934407066
Thailand,Netherlands,Exports,10,0.0,0.0
Thailand,Netherlands,Imports,6244980,1688.0,3699.632701421801
Thailand,Nigeria,Exports,14787,1.0,14787.0
Thailand,"Other Asia, nes",Exports,3998091,26839.0,148.96572152464697
Thailand,"Other Asia, nes",Imports,253,2.0,126.5
Thailand,Philippines,Exports,325728,2187.0,148.93827160493828
Thailand,Poland,Imports,287952,129.0,2232.186046511628
Thailand,Rep. of Korea,Exports,625627,4493.0,139.24482528377476
Thailand,Rep. of Korea,Imports,1852257,4394.0,421.5423304506145
Thailand,Singapore,Exports,13337,279.0,47.80286738351254
Thailand,Singapore,Imports,44535,10705.0,4.160205511443251
Thailand,Sweden,Imports,58190,195.0,298.4102564102564
Thailand,Thailand,Imports,498,2.0,249.0
Thailand,United Kingdom,Imports,23696,71.0,333.7464788732394
Thailand,United States of America,Exports,110,8.0,13.75
Thailand,United States of America,Imports,24022016,50512.0,475.5704783021856
Turkey,Azerbaijan,Exports,242,2.0,121.0
Turkey,Belgium,Imports,38769984,134237.0,288.81741993638116
Turkey,Bulgaria,Imports,4189203,9296.0,450.6457616179002
Turkey,Canada,Imports,14003,25.0,560.12
Turkey,Cuba,Exports,602340,1164.0,517.4742268041238
Turkey,Cyprus,Exports,146171,500.0,292.342
Turkey,France,Exports,9919,315.0,31.488888888888887
Turkey,France,Imports,47017290,81452.0,577.2392329224574
Turkey,Free Zones,Exports,114,6.0,19.0
Turkey,India,Exports,282864,1480.0,191.12432432432433
Turkey,India,Imports,4361785,40447.0,107.83951838208026
Turkey,Indonesia,Imports,631103,3815.0,165.4267365661861
Turkey,Ireland,Imports,23801548,195.0,122059.22051282051
Turkey,Italy,Imports,3713310,2950.0,1258.749152542373
Turkey,Japan,Exports,8587,14.0,613.3571428571429
Turkey,Nicaragua,Exports,384877,723.0,532.3333333333334
Turkey,Rep. of Korea,Imports,26882618,98250.0,273.61443256997455
Turkey,Russian Federation,Exports,15809,167.0,94.66467065868264
Turkey,Russian Federation,Imports,1164514,749.0,1554.758344459279
Turkey,Somalia,Exports,35677,228.0,156.4780701754386
Turkey,Switzerland,Imports,815,7.0,116.42857142857143
Turkey,Syria,Exports,2236,13.0,172.0
Turkey,Turkmenistan,Exports,260754,998.0,261.2765531062124
Turkey,United States of America,Imports,24163271,13924.0,1735.3685004309107
Uganda,Belgium,Imports,2005903,8919.0,224.90223119183764
Uganda,Brazil,Imports,2033,180.0,11.294444444444444
Uganda,Canada,Imports,262214,4796.0,54.67347789824854
Uganda,Denmark,Imports,17622649,37855.0,465.53028661999736
Uganda,France,Imports,1575165,6284.0,250.6627943984723
Uganda,India,Imports,4760219,48706.0,97.73372890403647
Uganda,Kenya,Imports,370282,2645.0,139.99319470699433
Uganda,Netherlands,Imports,548,32.0,17.125
Uganda,Rep. of Korea,Imports,1642133,9957.0,164.92246660640754
Uganda,Singapore,Imports,2011589,10312.0,195.07263382467028
Uganda,South Africa,Imports,229,22.0,10.409090909090908
Uganda,South Sudan,Exports,811688,214982.0,3.775609120763599
Uganda,Spain,Imports,23851,1048.0,22.758587786259543
Uganda,United States of America,Imports,1642400,5419.0,303.08174940025833
Ukraine,Belgium,Imports,16711980,21192.0,788.5985277463194
Ukraine,Bulgaria,Imports,221198,1179.0,187.61492790500424
Ukraine,Canada,Imports,827,35.0,23.62857142857143
Ukraine,France,Imports,11795993,15800.0,746.581835443038
Ukraine,Germany,Imports,24679,119.0,207.38655462184875
Ukraine,India,Imports,5637437,39930.0,141.18299524167293
Ukraine,Ireland,Imports,494576,232.0,2131.793103448276
Ukraine,Italy,Imports,358680,582.0,616.2886597938144
Ukraine,Rep. of Korea,Imports,2237561,22231.0,100.6504880572174
Ukraine,United States of America,Imports,2585612,6724.0,384.5348007138608
United Arab Emirates,Afghanistan,Exports,10033902,9814.0,1022.406969635215
United Arab Emirates,Algeria,Exports,13072,64.0,204.25
United Arab Emirates,Azerbaijan,Exports,94090,10674.0,8.814877271875586
United Arab Emirates,Azerbaijan,Imports,65644,8140.0,8.064373464373464
United Arab Emirates,Belgium,Exports,100,6.0,16.666666666666668
United Arab Emirates,Belgium,Imports,25581179,122249.0,209.2547096499767
United Arab Emirates,Canada,Exports,218,26.0,8.384615384615385
United Arab Emirates,Canada,Imports,1101709,3606.0,305.5210759844703
United Arab Emirates,Central African Rep.,Exports,288,2.0,144.0
United Arab Emirates,China,Imports,5173,366.0,14.133879781420765
United Arab Emirates,"China, Hong Kong SAR",Imports,4743,459.0,10.333333333333334
United Arab Emirates,Czech Rep.,Imports,1361,43.0,31.651162790697676
United Arab Emirates,Denmark,Imports,747592,78.0,9584.51282051282
United Arab Emirates,Djibouti,Exports,7928,112.0,70.78571428571429
United Arab Emirates,Ecuador,Exports,487651,3470.0,140.53342939481269
United Arab Emirates,Egypt,Imports,361,1.0,361.0
United Arab Emirates,Ethiopia,Exports,6698,34.0,197.0
United Arab Emirates,France,Exports,6772,14.0,483.7142857142857
United Arab Emirates,France,Imports,8922210,30759.0,290.068272700673
United Arab Emirates,Georgia,Exports,3268,70.0,46.68571428571428
United Arab Emirates,Germany,Imports,253028,2163.0,116.98012020342118
United Arab Emirates,India,Imports,1011374,10841.0,93.29157826768748
United Arab Emirates,Iran,Exports,36224,2082.0,17.398655139289144
United Arab Emirates,Iraq,Exports,901132,13964.0,64.53251217416214
United Arab Emirates,Ireland,Imports,30581345,47536.0,643.3302128912824
United Arab Emirates,Italy,Imports,744339,8113.0,91.74645630469617
United Arab Emirates,Japan,Imports,15256,57.0,267.64912280701753
United Arab Emirates,Jordan,Exports,72660,1150.0,63.18260869565217
United Arab Emirates,Jordan,Imports,45081,6797.0,6.632484919817567
United Arab Emirates,Malaysia,Imports,88404,184.0,480.45652173913044
United Arab Emirates,Morocco,Imports,194323,1684.0,115.3937054631829
United Arab Emirates,Netherlands,Imports,1172856,5647.0,207.69541349389056
United Arab Emirates,Pakistan,Exports,260330,1118.0,232.85330948121646
United Arab Emirates,Rep. of Korea,Imports,273464,3941.0,69.38949505201725
United Arab Emirates,Saudi Arabia,Imports,1015547,3698.0,274.62060573282855
United Arab Emirates,Seychelles,Exports,1634,530.0,3.0830188679245283
United Arab Emirates,Singapore,Exports,95712,1102.0,86.8529945553539
United Arab Emirates,South Africa,Exports,51248,3235.0,15.841731066460587
United Arab Emirates,South Africa,Imports,272,2.0,136.0
United Arab Emirates,Spain,Imports,4064,6.0,677.3333333333334
United Arab Emirates,Sri Lanka,Exports,174856,368.0,475.1521739130435
United Arab Emirates,Switzerland,Imports,1283476,736.0,1743.8532608695652
United Arab Emirates,Thailand,Imports,64156,731.0,87.76470588235294
United Arab Emirates,United Kingdom,Imports,4789465,7826.0,611.9939943777154
United Arab Emirates,United States of America,Imports,11779959,14944.0,788.2734876873661
United Kingdom,Afghanistan,Exports,72813,250.0,291.252
United Kingdom,Albania,Exports,1676,23.0,72.8695652173913
United Kingdom,Algeria,Exports,42144815,44636.0,944.1888834124921
United Kingdom,Argentina,Exports,32669252,2704.0,12081.823964497042
United Kingdom,Australia,Exports,45971455,15298.0,3005.063080141195
United Kingdom,Australia,Imports,2983249,19884.0,150.03263930798633
United Kingdom,Austria,Exports,557220,706.0,789.2634560906515
United Kingdom,Austria,Imports,5563172,2487.0,2236.9006835544833
United Kingdom,Azerbaijan,Exports,1468,0.0,0.0
United Kingdom,Bahamas,Exports,2614,12.0,217.83333333333334
United Kingdom,Bangladesh,Exports,329107,200.0,1645.535
United Kingdom,Belgium,Exports,67908080,22881.0,2967.8807744416763
United Kingdom,Belgium,Imports,80499718,114536.0,702.8333275127471
United Kingdom,Bolivia,Exports,112042,65.0,1723.7230769230769
United Kingdom,Brazil,Exports,13131200,11904.0,1103.0913978494623
United Kingdom,Canada,Exports,70207605,22584.0,3108.732066950053
United Kingdom,Canada,Imports,2790,5.0,558.0
United Kingdom,Cayman Isds,Exports,5006,10.0,500.6
United Kingdom,Chile,Exports,44196,5925.0,7.459240506329114
United Kingdom,China,Exports,163518290,92815.0,1761.7657706189732
United Kingdom,China,Imports,5853,31.0,188.80645161290323
United Kingdom,"China, Hong Kong SAR",Exports,25848890,14260.0,1812.6851332398317
United Kingdom,Colombia,Exports,2417613,2230.0,1084.131390134529
United Kingdom,Cuba,Imports,17782,2.0,8891.0
United Kingdom,Cyprus,Exports,1527,7.0,218.14285714285714
United Kingdom,Czech Rep.,Exports,19001331,7647.0,2484.80855237348
United Kingdom,Czech Rep.,Imports,1217353,540.0,2254.357407407407
United Kingdom,Denmark,Exports,7152125,1681.0,4254.684711481261
United Kingdom,Denmark,Imports,39764,44.0,903.7272727272727
United Kingdom,Ecuador,Exports,1139167,826.0,1379.136803874092
United Kingdom,Egypt,Exports,521475,570.0,914.8684210526316
United Kingdom,Equatorial Guinea,Exports,10805,43.0,251.27906976744185
United Kingdom,Fiji,Exports,15243,16.0,952.6875
United Kingdom,Finland,Exports,1503132,617.0,2436.1944894651538
United Kingdom,Finland,Imports,674,2.0,337.0
United Kingdom,France,Exports,95364510,55519.0,1717.6914209549884
United Kingdom,France,Imports,216736604,448162.0,483.6121848795748
United Kingdom,Gambia,Exports,3567,2.0,1783.5
United Kingdom,Georgia,Exports,92142,254.0,362.76377952755905
United Kingdom,Germany,Exports,123718958,27308.0,4530.502343635565
United Kingdom,Germany,Imports,14528,9.0,1614.2222222222222
United Kingdom,Gibraltar,Exports,121110,257.0,471.2451361867704
United Kingdom,Greece,Exports,13021007,9170.0,1419.9571428571428
United Kingdom,Guinea,Exports,1827,29.0,63.0
United Kingdom,Honduras,Exports,8899,12.0,741.5833333333334
United Kingdom,Hungary,Exports,12262230,8150.0,1504.5680981595092
United Kingdom,Hungary,Imports,516,1.0,516.0
United Kingdom,India,Exports,31923744,38831.0,822.1200587159743
United Kingdom,India,Imports,49792,17091.0,2.9133462056052895
United Kingdom,Indonesia,Exports,4456741,14327.0,311.07286940741255
United Kingdom,Iran,Exports,448800,425.0,1056.0
United Kingdom,Iraq,Exports,3781352,6000.0,630.2253333333333
United Kingdom,Ireland,Exports,12890451,11491.0,1121.7867026368463
United Kingdom,Ireland,Imports,1550916853,89121.0,17402.372650665948
United Kingdom,Israel,Exports,14045185,10114.0,1388.6874629226813
United Kingdom,Israel,Imports,1246029,121.0,10297.760330578512
